rank	sentence	english
654	Փորձեք փախչել:	Try to escape.
655	Սա չքնաղ ծաղիկ է։	This is a beautiful flower.
656	ԱԲ-ն գոյություն չունի։	AI doesn't exist.
657	Ամենայն հավանականությամբ։	Most likely.
658	Մենք ապագա չունենք։	We have no future.
659	Ես վեց տարեկան եմ։	I am six years old.
660	Ես իսկույն կանեմ դա։	I'll do it immediately.
661	Մի խոսքով՝ նա վախկոտ է։	In a word, he is a coward.
662	Որևէ մեկը կխաղա՞:	Will anyone play?
663	Լուռ մնացեք:	Stay quiet.
664	Նրան ուշադրություն մի՛ դարձրու։	Don't pay any attention to him.
665	Բարև՜, Թո՛մ:	Hello, Tom.
666	Թոմը իր մոր հետ է:	Tom is with his mother.
667	Ընկերներ չունե՞ս։	Don't you have friends?
668	Ես կվերադառնամ երկու շաբաթից։	I will be back in two weeks.
670	Նա ամեն ինչ ինքնուրույն արեց։	He did everything by himself.
671	Ցտեսություն՛։	Bye!
672	Ես էլ եմ դրա մասին մտածել:	I've been thinking about it, too.
674	Ո՞վ գիտի իրականում։	Who really knows?
675	Պարզապես աղոթեք։	Just pray.
676	Աղջիկներ չկան մեր մեջ։	There are no girls among us.
677	Նա լուրջ չէ։	He is not serious.
678	Գդալներ չկան։	There are no spoons.
679	Լիալուսին փայծար փայլում է երկնքում։	A full moon is shining bright in the sky.
681	Դա ամբողջովին մեղքս էր։	It was totally my fault.
682	Ի՞նչ ես ուզում դառնալ։	What do you want to become?
685	Խի՞ ես հանդարտ խոսում։	Why are you speaking softly?
686	Էդ մեծ վնաս ա:	That's a lot of damage.
687	Մի րոպե կգա՞ս:	Come in for a minute.
688	Ես շատ գրքեր գնեցի։	I bought lots of books.
689	Դա հնարավոր է:	That's possible.
691	Ես դա ընդունում եմ։	I accept that.
697	Մի՛ մտիր այնտեղ, մայրիկ։ Դա միակողմանի փողոց է:	Don't go in there, Mom. It's a one-way street.
698	Ինձ բառարան է հարկավոր։	I need a dictionary.
700	Չե՞ք կարող որոշել։	Can't you decide?
701	Իմ գլուխը ցավում էր։	I had a headache.
702	Ես չեմ կարող միաժամանակ երկու բան անել։	I can't do two things at the same time.
703	Մտեք սենյակ։	Enter the room.
704	Թոմը պարտքեր ունի։	Tom has debts.
706	Թոմը ինձ բարի-գիշեր համբույր չտվեց:	Tom didn't give me a good night kiss.
709	Կասկած չկա, որ նա սպանվել է։	There is no doubt that he was murdered.
711	Անձրև է գալիս:	It is raining.
712	Ոչ բոլոր սնկերն են թունավոր:	Not all mushrooms are poisonous.
713	Թոմը ցանկացած հարաբերություններում հիմնարար արժեք է համարում ազնվությունը։	Tom considers honesty to be a fundamental value in any relationship.
714	Թոմը մի էջ ել չի կարդացել։	Tom hasn't even finished reading one page.
715	Թոմը զանգ ստացավ Մերիից։	Tom got a call from Mary.
718	Արևը ծագում է։	The sun is rising.
719	Այս ծառերը երբեք չեն ծաղկի։	These trees will never blossom.
725	Որտե՞ղ եմ ծնվել:	Where was I born?
727	Ես դա ամենևին չեմ հասկանում:	I don't understand that at all.
728	Նա գիտի ֆրանսերեն։	He knows French.
730	Ես սովորել եմ մասնավոր դպրոցում։	I studied in private school.
732	Ես պատմել եմ քեզ նրա մասին։	I've told you about her.
733	Տիրոջ վախը գիտության սկիզբն Է, բայց հիմարներն արհամարհում են իմաստությունն ու խրատը:	The fear of the Lord is the beginning of knowledge, but fools despise wisdom and instruction.
734	Ծառերը ստվեր են ապահովում։	Trees provide shade.
736	Սա ձեր հատուկ օրն է:	This is your special day.
738	Դուք թագավոր եք:	You're the king.
739	Թոմը վիրավորել է Մերիին։	Tom has hurt Mary.
740	Ես պետք է հենց հիմա սրա վերջը դնեմ:	I need to end this now.
741	Վիճակը հուսահատ է։	The situation is desperate.
742	Նա ապահով է այստեղ։	She's safe here.
743	Նա չի կարող քեզ սիրել։	She can't love you.
744	Աղվեսները վայրի կենդանիներ են։	Foxes are wild animals.
746	Եկեք գնանք իմ գրասենյակ:	Let's go in my office.
748	Դա ուղղակի սուտ է:	That's just a lie.
749	Վերջերս քնելու հետ կապված խնդիրներ ունեմ:	I've been having trouble sleeping lately.
750	Ինձ օգնական է պետք։	I need a helper.
751	Դա պատահականություն է։	That's a coincidence.
753	Ի՞նչ չունես։	What don't you have?
754	Ի՞նչ ես արել գրքերի հետ։	What have you done with the books?
755	Ես հնարավորինս քիչ կերա։	I ate as little as possible.
758	Նա ինձ բոլորովին անտեսում է։	He's totally ignoring me.
759	Առևտրի կենտրոնից ես նոր գլխարկ գնեցի:	I bought a new hat at the mall.
760	Դու լավ դերասանուհի ես։	You're a good actress.
762	Ես թաքնվեցի քարի հետևում։	I hid behind a rock.
764	Տղան բացեց պատուհանը, չնայած մայրը նրան ասաց, որ դա չանես։	The boy opened the window, although his mother told him not to.
766	Միգուցե վաղը:	Maybe tomorrow.
768	Դու միս կերար։	You ate meat.
769	Դրա ծագումը անհայտ է։	Its origin is unknown.
771	Պայմանագիր կնքե՞լ եք:	Did you sign a contract?
772	Միասին մնացեք:	Stay together.
774	Ո՞րն է քո սիրելի ամառային ուտեստը։	What's your favorite summer food?
779	Ի՜նչ անսպասելի անակնկալ։	What an unexpected surprise!
780	Ես ու Թոմը խոսեցինք շատ բաների մասին։	Tom and I talked about a lot of things.
781	Նստի, խնդրեմ:	Please sit.
782	Սա անհրաժեշտ չէ։	This isn't necessary.
785	Նա հայտնի քրեական վեպի հեղինակ է։	He's a well-known author of crime novels.
787	Մենք մեղք ենք գործել։	We have sinned.
788	Դու սխալ համար ես հավաքել։	You've dialed the wrong number.
790	Ես պետք է նոր ձմեռային վերարկու գնեմ։	I must buy a new winter coat.
791	Խոստացիր, որ չես կատաղի:	Promise you won't get mad.
792	«Ինչո՞ւ»։ «Որովհետև»։	"Why?" "Because!"
793	Դա զզվելի է, Թոմ:	That's disgusting, Tom.
794	Նա հիվանդ չէ։	He's not sick.
795	Ձմեռ պապը գոյություն չունի։	Santa Claus does not exist.
797	Ծխնելույզը սկսեց ծուխ արձակել։	The chimney began to give out smoke.
798	Մենք անչափ հպարտ ենք Թոմով։	We're extremely proud of Tom.
801	Որտե՞ղ է ժամանակի մեքենաս։	Where is my time machine?
802	Սամին տունը մաքրում է։	Sami cleans the house.
803	Նա ձանձրալի է։	He is a bore.
804	Սառը գիշեր էր։	It was a cold night.
806	Կաթը սպիտակ է։	Milk is white.
807	Թարգի կարդալ:	Stop reading.
808	Վաղը չորեքշաբթի է։	Tomorrow is Wednesday.
809	Ես ցանկացած եղանակին կգնամ։	I'll go, rain or shine.
811	Փորձեք խուսափել դրանից։	Try to avoid that.
812	Ժամանակ չունենք։	We have no time.
813	Ես քեզ հետ կլինեմ ընդմիշտ:	I'll be with you forever.
814	Ո՞վ է հայտնաբերել կղզին։	Who discovered the island?
815	Ուրիշ բացատրություն ունե՞ք։	Do you have another explanation?
816	Խաղը դեռ չի ավարտվել։	The game isn't over yet.
819	Գիտելիքը ուժ է։	Knowledge is power.
820	Այսուհետ ես արհամարում եմ Թոմին։	I'm avoiding Tom from now on.
821	Շուտով միասին կլինենք։	We'll soon be together.
822	Որտե՞ղ եք աշխատել։	Where did you work?
823	Ե՞րբ եք հանդիպել նրանց:	When did you meet them?
824	Նա զենք ուներ։	He had a weapon.
825	Թոմը գրեթե միշտ տանը է:	Tom is almost always home.
826	Խնդիր ունե՞ք:	Do you have a problem?
827	Նրանք այցելել են Իտալիա։	They visited Italy.
828	Այդ բոլոր գրքերն իմն են։	All those books are mine.
829	Սովորեք օտար լեզու։	Learn a foreign language.
831	Մի՛ արեք սա։	Don't do this.
832	Մայրիկ, որտե՞ղ ես:	Mother, where are you?
833	Նա որոշեց մեկնել արտասահման։	He decided to go abroad.
834	Սա պետական դպրոց է։	This is a state school.
835	Տաք ջուր չկար։	There was no hot water.
836	Շարունակիր նայել:	Keep looking.
837	Միանգամից կդադարեմ։	I'll stop immediately.
838	Մի քայլ ետ արա:	Step back.
839	Հորս մեքենան նոր է։	My father's car is new.
840	Մի խոսքով՝ մեղավոր է։	In a word, she is guilty.
841	Կարո՞ղ եք հաշվարկել Երկրի և Լուսնի միջև եղած հեռավորությունը։	Can you calculate the distance between the Earth and the Moon?
842	Իհարկե ոչ, սիրելիս։	Of course not, my dear.
843	Ես նոր հագուստ գնեցի։	I bought new clothes.
844	Ի՜նչ գեղեցիկ տեսարան է։	What a beautiful view!
845	Հիշեք շանը զբոսանքի տանել:	Remember to take the dog for a walk.
846	Գրասենյակում համակարգիչներ չկային։	There were no computers in the office.
847	Նա թողել է դպրոցը։	She left school.
848	Փորձեցին մեր տեսախցիկները խլել։	They tried to take our cameras.
849	Ոսկի ունե՞ս։	Do you have gold?
853	Մենք հազիվ խոսեցինք։	We barely spoke.
855	Ոչինչ չի փոխվել։	Nothing's changed.
858	Տիեզերքում հազարավոր աստղեր կան:	There are thousands of stars in the universe.
863	Նա հոգնած է։	He's tired.
864	Դու արժանի ես լավ հանգստի։	You've earned a good rest.
866	Գլխացավս անցել է։	My headache has gone.
867	Ունեք ուղիղ մեկ րոպե։	You have exactly one minute.
869	Մենք ագահ ենք։	We are greedy.
870	Նա միշտ այդպիսի՞նն է։	Is he always like that?
871	Դա նախկին կինդ է։	It's your ex-wife.
875	Դանդաղ կերեք:	Eat slowly.
876	Ես ստախոս չեմ։	I'm no liar.
877	Ես արդար եմ։	I'm fair.
883	Նա պահեց իր խոսքը։	He kept his word.
884	Թոմը կանգնել է։	Tom stood.
886	Ես տասնհինգ րոպի սպասեցի։	I waited for fifteen minutes.
887	Ես միայնակ էի։	I was lonely.
892	Սուրը սուր է։	The sword is sharp.
895	Նա երկու նավ է տեսել։	She saw two ships.
896	Ես օրական միայն մեկ կերակուր եմ ուտում։	I only eat one meal a day.
897	Կատուն ունի երկու ականջ։	A cat has two ears.
899	Ես շատ անհանգիստ եմ զգում։	I feel very anxious.
902	Ի՞նչ ես գրել։	What did you write?
903	Կորսիկան ֆրանսիական կղզի է։	Corsica is a French island.
904	Բուն կռնչում է։	The owl hoots.
915	Լուսինը պայծառ է։	The moon is bright.
916	Թոմը զինվոր է։	Tom is a soldier.
917	Թոմը մեծ աչքեր ունի։	Tom has big eyes.
918	Դուք մենակ չէիք։	You weren't alone.
922	Նա սկսեց մաքրել ննջասենյակը։	He started cleaning the bedroom.
923	Ես տասը տարեկան եմ։	I am ten years old.
924	Ես շատ համեստ եմ։	I'm very humble.
927	Կարող եք այն այնտեղ դնել։	You can put it there.
928	Դու իսկական հերոս ես։	You're a true hero.
929	Ճապոնացիները հիմնականում շատ զուսպ են։	Japanese people are generally very reserved.
931	Թոմը դիմակ էր կրում։	Tom wore a mask.
933	Նա ներում է քեզ։	He forgives you.
934	Յուրաքանչյուր ձեռքի վրա հինգ մատ ունեմ:	I have five fingers on each hand.
935	Կարո՞ղ եմ ինչ որ բանով օգնել։	May I be of help in any way?
936	Մաղթում եմ որ այդ քամ ուշ չլինեի։	I wish I hadn't been so late.
938	Թոմը Մերիին վարդ տվեց։	Tom gave Mary a rose.
939	Տղան կարմրած դեմք ուներ։	The boy had a red face.
940	Թոմը երկու ոտք ունի։	Tom has two legs.
942	Դու հրեշտակ ես:	You're an angel!
945	Ռիման շքեղ զգեստ էր հագել։	Rima was wearing a gorgeous dress.
946	Շարունակիր մագլցել:	Keep climbing.
947	Ընտրեք զենք։	Pick a weapon.
948	Խելամիտ եղիր:	Be sensible.
949	Կարո՞ղ եք նրան հարցնել։	Could you ask her?
950	Գամբիան ամբողջությամբ շրջապատված է Սենեգալով։	Gambia is entirely surrounded by Senegal.
951	Վագոնը դատարկ էր։	The carriage was empty.
952	Բարի ախորժակ:	Help yourself.
953	Ամեն ինչ կարգին է։	Everything is fine.
954	Կարո՞ղ եք հասնել։	Can you reach?
955	Չե՞ք հոգնել։	Are you not tired?
960	Նա մեքենա չէ։	He's not a machine.
961	Կոշիկիս մեջ քար կա։	There is a rock in my shoe.
962	Տասներկուսը զույգ թիվ է։	Twelve is an even number.
963	Փորձեք հասկանալ։	Try to understand.
964	Սիրալիր եղիր:	Be nice.
968	Թոմը գլուխ է գովում իր նոր մեքենայով:	Tom is bragging about his new car.
969	Փորձեք բացատրել։	Try to explain.
976	Վաղուց ե՞ք ամուսնացած:	Have you been married long?
981	Սա՞ նկատի ունեիք։	Did you mean this?
982	ԱՄՆ-ն և Կանադան ունեն ընդհանուր սահման։	The USA and Canada share a border.
986	Անհապաղ վե՛րջ տվեք դրան:	Stop that immediately.
987	Խնդրում եմ, կարո՞ղ եք ինձ աղը փոխանցել:	Could you pass me the salt, please?
988	Թոմը բանկ չգնաց։	Tom didn't go to the bank.
990	Քանի՞ հյուր կա։	How many guests are there?
991	Թոմը վարորդական իրավունք ունի։	Tom has a driving licence.
992	Դա հիմարություն է։	That's silly.
993	Թոմը անձամբ ինձ հրավիրեց։	Tom invited me personally.
994	Դու այդ մասին չես նշել հեռախոսով:	You didn't mention that on the phone.
995	Ես ախր քեզ ասացի, որ նա այստեղ չէ։	I already told you that she isn't here.
997	Նրանք ծառեր են տնկել։	They planted trees.
