rank	word	english	ipa
1234	hamba	A slave	[ham.bə]
1235	bercinta	to be in love	/bərˈt͡ʃinta/
1236	memimpin	to lead, to conduct, to head, to guide, to direct	
1237	kaum	people, community	
1238	rehat	To rest	/ˈrehat/
1239	senyum	to smile	/səˈɲom/
1240	peminat	A fan or supporter	/pəˈminat/
1241	tertentu	certain, particular	/tərtənˈtu/
1242	padang	field	/ˈpadaŋ/
1243	dibuka	to open	
1244	teksi	taxi	/ˈteksi/
1245	asli	Original or natural	/ˈasli/
1246	pelajaran	lesson	/pəlaˈd͡ʒaran/
1247	memasak	active of masak ”	/məˈmasak/
1248	segar	healthy, fit	/səˈɡa(r)/
1249	senyap	quiet	/səɲap/
1250	banduan	detainee, internee, prisoner	
1251	cium	to kiss	/ˈt͡ʃium/
1252	jarang	sparse; having intervals or interspaces	/d͡ʒaraŋ/
1253	terowong	tunnel	/təˈrowoŋ/
1254	busuk	having a bad smell; smelly	/ˈbusuk/
1255	kilang	factory, mill, plant	/kilaŋ/
1256	penonton	viewer, audience	/pəˈnonton/
1257	agaknya	perhaps; maybe; probably; I guess	/a.ɡak.ɲa/
1258	kem	camp	/ˈkem/
1259	tambah	to add; to increase	/tambah/
1260	nuklear	nuclear, pertaining to the nucleus of an atom	
1261	kebal	exempt; not subject to	
1262	lengan	arm	/ləˈŋan/
1263	sifat	attribute; quality; property	/ˈsifat/
1264	jangka	to measure something precisely	/ˈd͡ʒaŋkə/
1265	perbezaan	difference	/pər.bɛˈza.ʔan/
1266	kuil	temple	/ˈkuil/
1267	ji	The name of the Latin script letter G/g	/ˈd͡ʒi/
1268	pengurus	manager	
1269	perisai	A shield	/pəˈrisaj/
1270	merompak	Active of rompak	[mərompaʔ]
1271	ekor	tail	/ˈeko(r)/
1272	min	mean	[min]
1273	racun	poison	/ˈrat͡ʃon/
1274	dibayar	to pay	/diˈbajar/
1275	kejayaan	success	
1276	garis	line, dash, stripe	/ˈɡaris/
1277	sambil	while, although, as long as	/ˈsambil/
1278	dada	chest, breast	/ˈdadə/
1279	hutang	debt	/ˈhutaŋ/
1280	memakan	active of makan	
1281	can	chance	/ˈt͡ʃan/
1282	kolam	pond	/ˈkolam/
1283	singa	lion	[siŋə]
1284	madu	honey	
1285	minda	mind	
1286	bangsa	A nation; a group of society that is huge and has a shared…	/ˈbaŋsə/
1287	pergerakan	movement	/pə(r).ɡə.ra.kan/
1288	gerakan	movement; motion	/ɡəˈrakan/
1289	pontianak	nonstandard form of puntianak	
1290	asa	hope	/ˈasa/
1291	gua	I, me, my	/ˈɡua/
1292	pengsan	to faint: to lose consciousness	
1293	menyebut	active of sebut	/məɲəbʊt/
1294	sayap	wing	/ˈsajap/
1295	ternyata	it turns out; has been made clear or proven	/təˈɲatə/
1296	bising	noisy	/ˈbisiŋ/
1297	pasir	sand	/ˈpasir/
1298	gong	a gong	/ɡoŋ/
1299	juruterbang	pilot	
1300	contoh	something representative of all such things in a group	/ˈt͡ʃontoh/
1301	tenggelam	to submerge, to sink	/təŋɡəˈlam/
1302	jawatan	position, post, job	/d͡ʒaˈwatan/
1303	sempat	in time	
1304	wartawan	journalist	
1305	perkhidmatan	service; duty; assistance; employment	/pə(r)hidˈmatan/
1306	bincang	To talk	/ˈbint͡ʃaŋ/
1307	bererti	having meaning; meaningful	[bə.rə(r).ti]
1308	terjun	to leap down; to jump from a higher place to a lower place	[t̪ərˈd͡ʒʊn]
1309	sukan	sport	
1310	keturunan	descendant	/kətuˈrunan/
1311	rompakan	a robbery	[rom.pa.kan]
1312	sut	suit	/sut/
1313	identiti	identity	
1314	ko	alternative form of kau	/ˈko/
1315	murah	cheap	/murah/
1316	seketika	for a moment; for a while; briefly	/səkəˈtika/
1317	detik	second	[dəteʔ]
1318	dosa	sin	/ˈdosa/
1319	komunikasi	communication	/koˌmuniˈkasi/
1320	sembunyi	to hide	/səm.bu.ɲi./
1321	dahsyat	terror; shock	
1322	tanggungjawab	responsibility	/ˌtaŋɡoŋˈd͡ʒawab/
1323	merokok	to smoke	[mə.ro.koʔ]
1324	ikatan	knot	
1325	fakta	Something that has actually happened	/fakta/
1326	arak	any kind of liquor, spirits, alcoholic beverage	/ˈarak/
1327	tongkat	walking stick, cane	/ˈtoŋkat/
1328	usia	The amount of time that some being has been alive, or that…	/ˈusiə/
1329	lawak	Funny, amusing or humorous	/ˈlawak/
1330	kuning	yellow	/ˈkuneŋ/
1331	suku	quarter, fourth, ¹⁄₄	/su.ku/
1332	kongsi	trade union; joint venture	/ˈkoŋsi/
1333	zon	zone	/ˈzon/
1334	menghargai	active of hargai	
1335	meyakinkan	Causes someone to be convinced; convincing	[mə.ja.ken.kan]
1336	ajaib	magical	/aˈd͡ʒaib/
1337	semenjak	since	/səmənˈd͡ʒak/
1338	kekurangan	lack; deficiency; shortage; weakness	/kəkuˈraŋan/
1339	membebaskan	to free; to set free; to set at liberty; to release; to…	
1340	balai	hall, station, large building for public uses, balei	/ˈbalaj/
1341	sultan	sultan	
1342	kemarahan	anger	
1343	antarabangsa	Of or having to do with more than one nation; international	/anˌtarəˈbaŋsə/
1344	jalang	feral	/ˈd͡ʒalaŋ/
1345	sil	seal	[sel]
1346	keuntungan	gain	
1347	lif	elevator, lift	/ˈlif/
1348	model	Fashion, type, way or design of a product that has been…	/ˈmodel/
1349	emosi	emotion	/emosi/
1350	takde	there is no; no	[täʔdə]
1351	halaman	yard	/haˈlaman/
1352	lengkap	complete, whole	/ləŋˈkap/
1353	kambing	goat	/ˈkambeŋ/
1354	bang	azan; the Islamic call to prayer	/ˈbaŋ/
1355	kelemahan	weakness	/kələˈmahan/
1356	pembedahan	surgery, surgical operation	
1357	desa	country	
1358	berbau	to smell bad; to smell	/ˈbə(r)baw/
1359	pasaran	A geographical area where a certain commercial demand exists	/paˈsaran/
1360	letih	tired	/lətih/
1361	awan	cloud	/ˈawan/
1362	kering	dry	/kəˈreŋ/
1363	perjuangan	struggle, fight	
1364	paderi	priest	/padəri/
1365	keganasan	violence	
1366	asap	smoke	/ˈasap/
1367	dingin	cold	/ˈdiŋin/
1368	pelbagai	various; all kinds of	/pəlˈbaɡaj/
1369	laman	apheretic form of halaman ”	/ˈlaman/
1370	butang	knob or disc that is passed through a loop or, serving as a…	/ˈbutaŋ/
1371	bencana	calamity, cataclysm, catastrophe, disaster	/bənˈt͡ʃanə/
1372	perak	silver	/ˈperak/
1373	keldai	donkey	/kəldai̯/
1374	kagum	astonished	/ˈkaɡom/
1375	ajak	invitation	/ad͡ʒaʔ/
1376	menjalani	to walk on	
1377	gudang	warehouse	/ˈɡudaŋ/
1378	kapan	shroud, white cloth to wrap the dead	
1379	aduh	ouch – expression of pain	/aˈdoh/
1380	khusus	special	
1381	pentas	stage	
1382	umpan	bait	
1383	rawatan	treatment	
1384	aktif	Quick in physical movement	[ɛk.tif]
1385	jiran	neighbour	/ˈd͡ʒiran/
1386	ganas	ferocious, fierce	/ˈɡa.nas/
1387	paham	alternative form of faham	/paham/
1388	pelayan	waiter; server	
1389	akibat	result; consequence	/aˈkibat/
1390	sisa	residue, leftover, remains	/ˈsisa/
1391	gula	sugar	/ˈɡulə/
1392	yu	A shark	/ˈju/
1393	pinjam	to borrow	/ˈpind͡ʒam/
1394	angkatan	lift, a rise; a degree of elevation	[aŋˈkatan]
1395	sedangkan	whereas; while; even though; although	/səˈdaŋkan/
1396	yatim	orphan; someone who has lost one of his or her parents	/ˈjatim/
1397	kemas	tidy; neat	/kəmas/
1398	cemburu	jealous	/t͡ʃəmˈburu/
1399	paman	uncle	/ˈpaman/
1400	pejuang	warrior, fighter	
1401	pemberontak	rebel	
1402	bangsat	asshole, son of a bitch	/ˈbaŋsat/
1403	tandatangan	signature	/ˌtandaˈtaŋan/
1404	sesat	lost	/səˈsat/
1405	cap	seal; stamp	[ˈt͡ʃap]
1406	ucap	to say, to announce	/ut͡ʃap/
1407	cat	paint	/ˈt͡ʃat/
1408	harimau	tiger	/haˈrimaw/
1409	belok	to turn	/ˈbelok/
1410	ataupun	or	
1411	hangat	hot, but not because of being left in the sun	/ˈhaŋat/
1412	kesihatan	health	
1413	krim	cream	
1414	puntianak	A female vampiric ghost, said to be the spirit of a woman…	/punˈtianak/
1415	rangkaian	network	/raŋkai̯an/
1416	umum	public	
1417	gergasi	giant	/ɡərˈɡasi/
1418	bagaikan	like; as; similar to	/baˈɡajkan/
1419	keliru	confused	/kəliru/
1420	muat	fit	/ˈmuat/
1421	enak	delicious; tasty; yummy	/ˈenaʔ/
1422	enggan	unwilling, reluctant	/əŋˈɡan/
1423	pekan	town	/pəˈkan/
1424	universiti	A university	/juˌnivə(r)ˈsiti/
1425	barisan	front	/barisan/
1426	undur	to retreat	/ˈundur/
1427	berbaloi	To have worth	/bərˈbaloj/
1428	catatan	note	
1429	kepunyaan	Something that is owned; a possession	/kəˌpuɲəˈʔan/
1430	akhbar	news	/ax.baɾ/
1431	kubur	grave; tomb	/ˈkubur/
1432	bulu	body hair	/ˈbulu/
1433	basah	wet	/ˈbasah/
1434	teknik	technique	/ˈteknik/
1435	penderitaan	affliction, distress, suffering, misery	
1436	hodoh	ugly	/ˈhodoh/
1437	keju	cheese	/ˈked͡ʒu/
1438	darjah	rank	
1439	keperluan	necessity; need	/kəpərˈluan/
1440	ringan	light	/riŋan/
1441	jadual	table	/ˈd͡ʒadual/
1442	bu	mother	/bu/
1443	kebahagiaan	bliss, pleasure	
1444	generasi	A group of people born in a specific range of years and…	/ˌɡenəˈrasi/
1445	luas	vast, wide, spacious	/luas/
1446	tasik	lake	/ˈtasik/
1447	daya	only used in barat daya	/ˈdaja/
1448	terletak	located, situated	/tərləˈtak/
1449	pingat	medal, stamped ornamental metal disk; award	[pi.ŋät]
1450	izin	permission	[ˈizɪn]
1451	meneruskan	to continue	/mənəˈroskan/
1452	bukit	hill	/ˈbuket/
1453	menyatakan	to explain; to make something clearer	/məɲaˈtakan/
1454	tembok	wall	/ˈtembok/
1455	temu	to meet, to encounter	/təˈmu/
1456	bateri	device producing electricity	/ˌbetəˈri/
1457	ikat	frame	/ikat/
1458	tong	barrel, tub, bin	
1459	batang	a log; the trunk of a dead tree, cleared of branches	/ˈbataŋ/
1460	sen	cent	/sɛn/
1461	gelombang	wave	/ɡəˈlombaŋ/
1462	c	with sugar and no milk added	[si]
1463	asas	base, foundation	
1464	rela	willing	[re.lə]
1465	sah	valid; legitimate	/ˈsah/
1466	cipta	ability to create, intelligence	/ˈt͡ʃiptə/
1467	sewa	something that is rented	/ˈsewa/
1468	sederhana	medium; moderate; average	/sədə(r)ˈhanə/
1469	berniat	to intend	
1470	aktiviti	activity	/ak.ti.vi.ti/
1471	makna	meaning	
1472	selebihnya	the rest; the remainder; what is left	/sə.lə.bih.ɲa/
1473	kamar	A room or chamber	[ka.ma(r)]
1474	lorong	lane	
1475	upacara	rite, ceremony, ritual	/ˌupəˈt͡ʃarə/
1476	muntah	to vomit	/muntah/
1477	langgar	to violate	[ˈlaŋ.ɡar]
1478	minat	interest	/minat/
1479	ayat	sentence	/ˈajat/
1480	aksi	action	/aksi/
1481	usah	it is not necessary; there is no need	/usah/
1482	puncak	peak; summit; top	/ˈpunt͡ʃak/
1483	semak	bush	/səˈmak/
1484	tapak	footprint; mark left by a foot	/ˈtapak/
1485	tumbuh	to grow	/ˈtumbuh/
1486	wahai	Used to express sadness	[wa.hai̯]
1487	keadaannya	existence	
1488	berikut	to follow	
1489	niat	intention, desire	
1490	pengorbanan	sacrifice	
1491	persekutuan	union	/pərsəkuˈtuan/
1492	kimia	chemistry	
1493	dana	fund	/ˈdanə/
1494	perahu	boat	/pəˈrahu/
1495	rantai	chain	
1496	pulak	Paragogic form of pula	/ˈpulak/
1497	kesedihan	sadness	/kəsəˈdihan/
1498	ilmu	knowledge, learning, science	
1499	murid	pupil, student	/ˈmurid/
1500	abu	ash	[a.bu]
1501	kegagalan	failure	
1502	as	myrtle	
1503	simbol	symbol	
1504	gelanggang	arena	/ɡəˈlaŋɡaŋ/
1505	poket	pocket: A bag stitched to an item of clothing, used for…	/ˈpoket/
1506	kadar	rate, quantity, ratio	/kadar/
1507	kesemua	every single	/kəˈsəmuə/
1508	penyelidikan	research	
1509	atuk	grandfather	/ˈatok/
1510	beraksi	to be in action	[bə.rak̚.si]
1511	telepon	alternative form of telefon	[tɛ.li.pon]
1512	puas	satisfied	/ˈpuas/
1513	rokok	A cigarette	[ro.koʔ]
1514	watak	character	
1515	sarkas	circus	
1516	magik	alternative form of magis	/ˈmed͡ʒik/
1517	penari	A dancer	/pənari/
1518	kain	cloth	
1519	dimakan	to eat	/diˈmakan/
1520	long	coffin; casket	
1521	sepak	to kick	/sepak/
1522	daftar	list, register	[ˈdaftar]
1523	bung	brother	/ˈbuŋ/
1524	rencana	article	/rənt͡ʃana/
1525	sarang	nest	/ˈsaraŋ/
1526	abad	A century	/ˈabad/
1527	mematikan	to turn off, to shut down, to disable	
1528	budi	kindness, grace, courtesy	
1529	tendang	To strike or hit with the foot or other extremity of the leg	/tənˈdaŋ/
1530	kelebihan	advantage, superiority	/kələˈbehhan/
1531	ganja	marijuana	[ˈɡan.d͡ʒa]
1532	jamin	to guarantee, to be responsible	/ˈd͡ʒamin/
1533	pelakon	actor; actress	/pəˈlakon/
1534	penutup	lid; something used to close something else	/pənutup/
1535	cukai	tax, duty, tariff	
1536	rasuah	A bribe	[ra.ʃu.ah]
1537	jenaka	joke	/d͡ʒəˈnaka/
1538	paus	A whale	[pa.(w)os]
1539	pelarian	The act of driving or riding a vehicle	/pəlarian/
1540	basikal	bicycle	/baˈsikal/
1541	tangki	tank	/ˈtaŋki/
1542	seragam	uniform	/səˈraɡam/
1543	naikkan	to raise	
1544	mewah	luxurious, deluxe, extravagant	/ˈmɛwah/
1545	belanja	expense; expenditure	/bəˈland͡ʒə/
1546	lesen	licence	/ˈlesen/
1547	beredar	to leave	
1548	seberang	across; beyond	/səbəˈraŋ/
1549	saraf	nerve	
1550	roda	wheel	/ˈroda/
1551	mengisi	to fill; to fill up; to make something full	/mə.ŋi.si/
1552	beban	burden, obligation, encumbrance	/bəˈban/
1553	kesemuanya	all of them	/kəsəmuəɲə/
1554	calon	candidate	/ˈt͡ʃalon/
1555	setiausaha	secretary	/səˌtiauˈsaha/
1556	almari	cupboard	
1557	agama	religion	/aˈɡamə/
1558	dilarang	Used to show that an action is prohibited	/diˈlaraŋ/
1559	kilat	lightning	/ˈkilat/
1560	saintis	scientist	
1561	anugerah	award; prize	/aˌnuɡəˈrah/
1562	pelabuhan	harbour, port	/pəlaˈbohan/
1563	pengerusi	chairperson	/pəŋəˈrusi/
1564	kedatangan	arrival	/kədaˈtaŋan/
1565	mirip	similar; look like; having similarity to	/ˈmirip/
1566	wayar	wire	[wa.ja(r)]
1567	bahu	shoulder	/bahu/
1568	samseng	thug; gangster	/ˈsamseŋ/
1569	fizikal	physical	
1570	korban	sacrifice	
1571	keyakinan	Trust in something or someone	[kə.ja.ke.nan]
1572	tampak	to look	/ˈtampak/
1573	abadi	having a beginning but no ending	/aˈbadi/
1574	dompet	wallet; purse	/ˈdompet/
1575	lebah	bee	/lə.bah/
1576	had	limit	/had/
1577	suhu	temperature	/ˈsuhu/
1578	penjelasan	A clarification, explanation or elucidation	[pəɲ.d͡ʒə.la.san]
1579	lutut	knee	/ˈlutut/
1580	maharaja	emperor	/ˌmahaˈrad͡ʒə/
1581	punca	source	/ˈpunt͡ʃə/
1582	meriam	cannon, artillery	
1583	mengandung	to be pregnant	
1584	menghidupkan	to switch on, to turn on, to enable	
1585	kabel	A cable	[ke.bəl]
1586	bendera	flag	/bənˈderə/
1587	jururawat	nurse	
1588	mampus	to die, to perish	/mampus/
1589	tumpang	to hitch a ride; to ride along	/ˈtumpaŋ/
1590	mengembalikan	return	
1591	bagitahu	to inform; to tell; to notify	/ˌbaɡiˈtahu/
1592	ana	I	/ˈana/
1593	bincangkan	To discuss	/binˈt͡ʃaŋkan/
1594	sarung	scabbard; holster	/ˈsaroŋ/
1595	alkohol	alcohol	/alˈkohol/
1596	kala	time	/kalə/
1597	tajam	terminating in a point or edge, especially one that can cut…	/ˈtad͡ʒam/
1598	kabur	ambiguous; hazy; unclear	/ˈkabur/
1599	rumput	grass	
1600	singkat	short; brief	/ˈsiŋkat/
1601	keempat	fourth	/kə(ʔ)əmpat/
1602	mengesahkan	to verify; to confirm; to validate	/məŋəˈsahkan/
1603	seratus	one hundred	/səˈratus/
1604	kerjasama	cooperation	
1605	pemerintah	government	/pəməˈrintah/
1606	penulis	writer	
1607	renang	to swim	/rəˈnaŋ/
1608	penggera	alarm	
1609	realiti	reality; the state of being real	/re.a.li.ti/
1610	kirim	to send	
1611	saiz	size	
1612	loceng	bell	/ˈlot͡ʃeŋ/
1613	kubu	corral, stockade	/ˈkubu/
1614	tiap	every; each	/ˈtiap/
1615	jurulatih	trainer; coach	
1616	kewangan	finance	
1617	ramalan	prediction	
1618	lazat	delicious	
1619	denda	fine	/dənˈda/
1620	gelas	glass	/ɡəˈlas/
1621	otot	muscle	
1622	kotoran	filth, dirt	/koˈtoran/
1623	permaisuri	A queen consort	/pə(r)majˈsuri/
1624	goreng	to fry, to cook something by partial contact woth or full…	/ɡo.reŋ/
1625	seribu	one thousand	/səribu/
1626	pangkat	rank	/ˈpaŋkat/
1627	kentang	potato	/kən.taŋ/
1628	penjual	seller; vendor	/pənˈd͡ʒual/
1629	tampan	handsome; good-looking — usually of a man	/tam.pan/
1630	teliti	careful; thorough; meticulous; detailed; precise	/təˈliti/
1631	menunggang	Formal active of tunggang	[mə.nuŋ.ɡaŋ]
1632	penyanyi	singer	/pəˈɲaɲi/
1633	moyang	great-grandparent	/mojaŋ/
1634	ipar	in-law	
1635	cha	tea	
1636	uji	to test, to check	/ud͡ʒi/
1637	lanun	pirate	/ˈlanun/
1638	lega	relieved; comforted; alleviated	/ləˈɡa/
1639	keterangan	explanation	/kətəˈraŋan/
1640	huruf	letter	/ˈhuruf/
1641	logam	metal	
1642	kemajuan	progress	/kəˈmad͡ʒuan/
1643	bayangan	sign	[ba.ja.ŋan]
1644	agensi	agency	/aˈɡensi/
1645	kembar	twin	/kəmbar/
1646	penyelesaian	arrangement	/pəɲələsai̯an/
1647	agung	grand, great, supreme	/ˈaɡuŋ/
1648	pelatih	trainer; coach	
1649	syabas	well done	[ˈʃa.bas]
1650	gusti	wrestling	
1651	tunggal	one	/tuŋɡal/
1652	tanggung	to support on the shoulder	/ˈtaŋɡuŋ/
1653	roket	A type of aircraft	[rɔ.kɛt]
1654	cucu	grandchild	/ˈt͡ʃut͡ʃu/
1655	strategi	strategy	/straˈted͡ʒi/
1656	balasan	answer, response	/baˈlasan/
1657	terbit	to rise, to emerge, to appear	/ˈtə(r)bet/
1658	terburuk	old, rotten	[tər.bu.ruʔ]
1659	darat	land	/darat/
1660	tulisan	writing	
1661	cabut	to pull out; to extract; to pluck; to unplug	/ˈt͡ʃabot/
1662	gaun	dress, gown	
1663	ampun	freedom from a punishment	/ampun/
1664	kakitangan	staff, personnel	/ˌkakiˈtaŋan/
1665	daun	leaf	/ˈdaun/
1666	penglihatan	The ability to see; eyesight, vision	[pəŋ.li.ha.tan]
1667	kerap	often	/kəˈrap/
1668	bilion	billion	/bilion/
1669	upah	wage; compensation; a specified amount of money that is…	/upah/
1670	bercerita	to tell a story, to narrate	
1671	debu	I	/dəbu/
1672	padam	to extinguish	/padam/
1673	unik	Different from the others; unique	[(j)u.nik]
1674	tombak	spear	/ˈtombak/
1675	tayar	tyre	
1676	memancing	Active of pancing	/məˈmant͡ʃiŋ/
1677	lidah	tongue	/lidah/
1678	pinjaman	loan	
1679	memasukkan	to place	/məmaˈsokkan/
1680	mahkota	crown	/mahˈkota/
1681	zakar	penis	/zakar/
1682	pen	A pointed, split-edged tool for writing with ink, pen	
1683	kehendak	wish; desire; want; will	/kəhənˈdak/
1684	gempa	quake; tremor	
1685	lu	you	/ˈlu/
1686	protokol	protocol	
1687	gajah	An elephant	/ˈɡad͡ʒah/
1688	lencana	badge	
1689	cawan	cup	/ˈt͡ʃawan/
1690	abaikan	to neglect	[a.bai̯.kan]
1691	perdana	premier, principal, prime	[pə(r).da.na]
1692	tonton	to watch	/ˈtonton/
1693	peluk	to hug; to embrace	/pəˈlok/
1694	lombong	mine, place from which ore is extracted	/ˈlomboŋ/
1695	berbahasa	to speak	[bə(r).ba.hə.sa]
1696	mi	noodle	/ˈmi/
1697	sekalipun	even if; although; though	/sə.ka.li.pun/
1698	isu	issue	[i.ʃu]
1699	wakil	someone who represents others as a member of a legislative…	/ˈwakil/
1700	gigit	to bite	/ˈɡiɡit/
1701	angka	numeral	/ˈaŋkə/
1702	cuci	to develop	
1703	halau	to drive away	/halau̯/
1704	sekalian	all	/səkalian/
1705	kukuh	tenacious	/ˈkukoh/
1706	layan	to serve or wait on something or someone	/ˈlajan/
1707	itik	duck	/ˈitek/
1708	kasino	casino	/kaˈsino/
1709	arnab	rabbit	/ˈa(r)nab/
1710	perompak	a robber	/pəˈrompak/
1711	pasport	passport	
1712	lanjut	continuous, lengthy, prolonged, long-winded, protracted,…	/ˈland͡ʒot/
1713	persamaan	equivalence	/pə(r).sa.ma.an/
1714	aliran	flow	
1715	culik	to abduct, to kidnap	/ˈt͡ʃulek/
1716	kuno	ancient	/ˈkuno/
1717	singgah	to stop by; to stopover; to layover	/siŋ.ɡah/
1718	badut	clown	/ˈbadot/
1719	doa	prayer	/do.a/
1720	kadang	sometimes; occasionally; at times	/ˈkadaŋ/
1721	kesatuan	state of being one or undivided; unity	
1722	matlamat	goal, objective	
1723	sambung	to connect; to join; to link; to attach	/ˈsambuŋ/
1724	kelahiran	birth	
1725	hang	The person being spoken to; you	/ˈhaŋ/
1726	menyala	active of nyala	
1727	capai	to achieve something	/ˈt͡ʃapaj/
1728	gantung	to hang	/ˈɡan.tuŋ/
1729	jerung	A shark	[d͡ʒə.roŋ]
1730	menambah	to add; to increase	/məˈnambah/
1731	produk	A product; an item, service or any other thing that is…	[pro.dak̚]
1732	superman	lying flat on the stomach when riding the motorcycle	/ˌsupə(r)ˈmen/
1733	hamil	pregnant	/ˈhamel/
1734	jampi	spell	/d͡ʒampi/
1735	liga	A group or association of cooperating members	/ˈliɡa/
1736	runtuh	to collapse	/ˈruntuh/
1737	nona	miss, lady	/ˈnona/
1738	layar	A sail	[la.ja(r)]
1739	batas	limit: a restriction; a bound beyond which one may not go	/ˈbatas/
1740	hisap	to suck; to use the mouth to pull something in	[hi.sap]
1741	jalur	band; stripe	/ˈd͡ʒalʊ(r)/
1742	serupa	similar	
1743	lenyap	deeply; soundly	/ləˈɲap/
1744	tinju	fist	
1745	bingung	stupid	/ˈbeŋoŋ/
1746	biskut	biscuit	
1747	pos	mail	/ˈpos/
1748	kos	cost	[kos]
1749	kabin	The interior of a boat, enclosed to create a small room,…	[kɛ.ben]
1750	sepanyol	Spanish	/səˈpaɲol/
1751	mental	Relating to the mind, thought or intellectual processes	/ˈmentəl/
1752	belah	a split; a crack; a fissure	/bəˈlah/
1753	org	abbreviation of orang	/ˈoraŋ/
1754	klasik	classic, classical	/kla.sik/
1755	sosial	Extroverted or outgoing	/ˈsosial/
1756	musik	music	
1757	kerjaya	The journey or progress of someone over the course of their…	[kə(r).d͡ʒa.ja]
1758	persatuan	association	
1759	dikau	you, your	/ˈdikaw/
1760	terbalik	inverted	/tərˈbalik/
1761	terkini	current	
1762	oksigen	oxygen	[ɔk.si.d͡ʒən]
1763	mangkuk	bowl	/ˈmaŋkok/
1764	henti	to stop	/hənti/
1765	terapi	Treatment for healing a physical or mental illness without…	[tɛ.ra.pi]
1766	melahirkan	active of lahirkan	/məlaˈhirkan/
1767	tumbuk	to punch; to strike	/tumbuʔ/
1768	sekutu	ally	/səˈkutu/
1769	umpama	as though, like, as if	
1770	sa	denomination of single units	
1771	permata	gem, jewel	/pərmata/
1772	berpaling	to turn	/bə(r)ˈpaleŋ/
1773	gabenor	governor	
1774	r	alternative form of -lah	
1775	catur	four	/ˈt͡ʃatur/
1776	syiling	A metallic piece of currency; a coin	[ʃi.leŋ]
1777	petir	Lightning; a high-voltage discharge of electricity within a…	/pəˈte(r)/
1778	serpihan	debris	
1779	dimasukkan	to place	/ˌdimaˈsokkan/
1780	jus	a liquid from a plant, especially fruit	/ˈd͡ʒus/
1781	cemerlang	smart; excellent	/t͡ʃəmərlaŋ/
1782	muzium	museum: a building or institution dedicated to the…	/ˈmuzium/
1783	terganggu	Disturbed, bothered	[tə(r).ɡaŋ.ɡu]
1784	tertawa	to laugh	/tə(r)ˈtawə/
1785	lumpur	mud	/ˈlumpur/
1786	bibir	lip	
1787	rugi	loss, financial loss	/ˈruɡi/
1788	buru	to hunt	/bu.ru/
1789	keren	fashionable; trendy; hip	/kəˈren/
1790	beroperasi	to operate; to be in operation	
1791	dicipta	to create	/diˈt͡ʃiptə/
1792	kecantikan	beauty; prettiness	/kət͡ʃanˈtekan/
1793	kot	via	
1794	insurans	insurance	
1795	perusahaan	industry	
1796	mencurigakan	Causing suspicion; suspicious	[mən.t͡ʃu.ri.ɡə.kan]
1797	rusa	deer	/rusa/
1798	gred	grade	
1799	kemarin	alternative form of kelmarin	
1800	penakut	coward	/pəˈnakut/
1801	iklan	advertisement	/ˈiklan/
1802	urus	to manage	/ˈurus/
1803	purba	ancient, former	
1804	pengaruh	influence	/pəˈŋaruh/
1805	arus	current; flow	/ˈaros/
1806	kesusahan	difficulty, hardship	
1807	dipotong	to cut; to sever into parts	/diˈpotoŋ/
1808	matematik	mathematics	/ˌmatəˈmatik/
1809	bagitau	alternative spelling of bagitahu	/baˈɡitaw/
1810	garaj	garage	/ˈɡarad͡ʒ/
1811	ketenangan	equanimity	
1812	merenung	to stare; to gaze; to look intently	/mərəˈnuŋ/
1813	menggoda	to seduce	
1814	kak	older sister	/ˈkak/
1815	aset	Cash money or property that is owned by a person, company,…	[ɛ.sɛt]
1816	informasi	information, knowledge	[in.fo(r).ma.si]
1817	membayangkan	Active of bayangkan	[məm.ba.jaŋ.kan]
1818	jantan	Belonging or referring to the sex having the smaller gametes	/ˈd͡ʒantan/
1819	episod	episode: an incident, action, or time period standing out…	
1820	sunyi	deserted, empty	
1821	ambulans	An ambulance	[ɛm.b(j)u.ləns]
1822	pasar	A market	/pasar/
1823	kebun	garden, plantation, orchard, piece of land	/kəˈbon/
1824	budaya	intellectual capacity	/buˈdajə/
1825	lilin	candle; wax candle	/lilin/
1826	kayangan	paradise, heaven	/kaˈjaŋan/
1827	diorang	they; them; their	/diˈoraŋ/
1828	persediaan	arrangement	
1829	pinggan	plate	/piŋ.ɡan/
1830	kang	syncopic form of karang	/ˈkaŋ/
1831	betina	female	/bəˈtina/
1832	piala	goblet, wide-brimmed and stemmed drinking cup	/ˈpialə/
1833	pemulihan	recovery	
1834	nyonya	A Nyonya; a female Peranakan	/ˈɲoɲa/
1835	melancarkan	active of lancarkan	/məlanˈt͡ʃa(r)kan/
1836	majalah	magazine	/maˈd͡ʒalah/
1837	kebolehan	ability	
1838	koboi	cowboy	
1839	mengabaikan	Formal active of abaikan	[mə.ŋa.bai̯.kan]
1840	piano	piano	
1841	graviti	gravity	[ɡraviti]
1842	nasi	Rice cooked by either steaming or boiling; cooked rice	/ˈnasik/
1843	helang	eagle	/həˈlaŋ/
1844	mendengus	To snort; to grunt — usually to express anger, annoyance,…	/mən.dəŋus/
1845	rahmat	blessing, grace, godsend	/rahmat/
1846	taknak	not want	/ˈtaknak/
1847	kuku	nail	/kuku/
1848	gelang	bracelet	/ɡəˈlaŋ/
1849	kanser	cancer	
1850	jeritan	exclamation, shout	
1851	bangsawan	nobleman, aristocrat	
1852	selam	to dive	/səlam/
1853	kurus	thin, lean	
